7552.248781407008,-15104.497562814016,-134.25168833162937,244.0618710620848,3615.5754442186444,2559.342720287224
7539.119839048012,-15080.201587360802,-128.0914548687969,241.3727031506315,3469.62093089502,2538.2243936214704
7526.600188782739,-15056.174774283652,-122.08878658581814,238.68974449198373,3330.206923779427,2517.6813164670034
7514.674405499286,-15032.41647012435,-116.23650873782384,236.01359102352313,3196.956452298192,2497.676236487981
7503.327761411449,-15008.92596351154,-110.52786977262105,233.34480314589192,3069.5183227768225,2478.174425935732
7492.546185122432,-14985.702488587207,-104.95651258827337,230.68390834468326,2947.565176727429,2459.143518505051
7482.316223460259,-14962.745228191672,-99.51644793099983,228.03140344499406,2830.7916655625168,2440.553326247855
7472.62500587221,-14940.053316827096,-94.20202985739664,225.38775674403374,2718.912692854174,2422.375607006037
7463.460211183686,-14917.625843417703,-89.0079330574016,222.75340997576487,2611.6619732475156,2404.5839762790642
7454.810036543285,-14895.46185388329,-83.92913184258798,220.12878004376293,2508.790531934388,2387.153692296816
7446.6631683908045,-14873.560353541143,-78.96088074518693,217.51426071029454,2410.065541179545,2370.061620498062
7439.008755298416,-14851.920309350162,-74.09869652997888,214.91022411709108,2315.269027689928,2353.2860298734877
7431.836382547553,-14830.540652009768,-69.33834147029029,212.3170220855601,2224.1969293907173,2336.806595013792
7425.136048315324,-14809.420277925105,-64.67580794000074,209.73498752391907,2136.657817191756,2320.604073783789
7418.898141354429,-14788.55805104906,-60.10730400974501,207.16443552244843,2052.4724957669428,2304.6606302630576
7413.113420059905,-14767.952804610775,-55.62924009820865,204.60566442535503,1971.4723136390608,2288.9590660314175
7407.772992824473,-14747.603342739381,-51.23821661791535,202.05895692429493,1893.4990591351457,2273.4832819715275
7402.868299592098,-14727.508441991167,-46.93101240044086,199.52458089982295,1818.4047537803003,2258.218646112349
7398.391094526399,-14707.666852787523,-42.70457399115027,197.00279034020767,1746.0493015182496,2243.1505121420782
7394.33342971698,-14688.077300770501,-38.55600560231147,194.49382603066388,1676.3016679720636,2228.2656593827164
7390.687639852826,-14668.73848808226,-34.48255988747336,191.99791646390432,1609.037632488123,2213.5507969059468
7387.446327797157,-14649.649094574152,-30.48162914985926,189.51527831351035,1544.1418192633396,2198.994730629153
7384.602351003236,-14630.807778950724,-26.55073727932229,187.04611714844123,1481.5038151963292,2184.5853431603714
7382.14880871511,-14612.213179853556,-22.687532211465758,184.5906280638734,1421.02049832199,2170.311980236224
7380.07902990147,-14593.863916889373,-18.889778822211653,182.1489961521053,1362.5945688545175,2156.1644899691114
7378.386561874621,-14575.758591606613,-15.155352290019302,179.72139694960623,1306.1336724538269,2142.132720797301
7377.06515955018,-14557.895788424248,-11.482231981320279,177.3079970284529,1251.550881948196,2128.2072449576663
7376.10877530614,-14540.274075516378,-7.868495603138843,174.90895430388727,1198.7654217114057,2114.380346538565
7375.511549403215,-14522.892005655862,-4.312313809760638,172.5244184863786,1147.6981642161513,2100.642010811026
7375.267800930852,-14505.748117019977,-0.8119451126294169,170.15453141963516,1098.2762775783224,2086.984553735562
7375.37201924597,-14488.840933960875,2.634268870248688,167.79942743998458,1050.4311371443575,2073.400909307186
7375.818855873816,-14472.168967743442,6.027907897995789,165.4592336631895,1004.0961084160325,2059.882643601942
7376.603116842367,-14455.730717252858,9.370477269868386,163.13407032311162,959.2094448073449,2046.4229988446032
7377.719755423812,-14439.524669674138,12.6634118144108,160.82405095061262,915.7128377754276,2033.0156855938326
7379.163865258402,-14423.549301145604,15.908079511106457,158.52928276247317,873.5507152129688,2019.6543503579892
7380.930673837671,-14407.803077388251,19.105785052358687,156.24986674395225,832.6686033945174,2006.3310045376722
7383.01553632557,-14392.284454312674,22.257773051712444,153.98589797086504,793.01823031063,1993.041512664692
7385.41392969756,-14376.991878605208,25.36523117062841,151.73746572930398,754.5517406040037,1979.7797335751634
7388.121447178962,-14361.92378829478,28.429292939399183,149.5046538401943,717.223399499055,1966.5393902395642
7391.13379296517,-14347.078613301846,31.451040603134924,147.2875406173613,680.9897848374987,1953.3144003385814
7394.446777207447,-14332.454775970702,34.43150759278467,145.08619921463173,645.8122977497945,1940.1018234939572
7398.0563112490945,-14318.05069158634,37.37168099583266,142.90069769392773,611.6527516363641,1926.8971716788656
7401.958403097809,-14303.864768877022,40.27250384621685,140.73109917390013,578.469837561646,1913.6903593050765
7406.149153120845,-14289.895410503483,43.13487728612133,138.57746193061675,546.2338933125047,1900.4826259834306
7410.62474995062,-14276.141013535826,45.95966259205535,136.43983957038287,514.9087046802126,1887.2659295428768
7415.381466589042,-14262.599969918927,48.74768309926227,134.31828112909824,484.46393479489507,1874.037264602838
7420.415656699665,-14249.270666927172,51.499726060456666,132.21283111577955,454.8683939363357,1860.7909482494474
7425.723751077404,-14236.1514876093,54.21654431925832,130.12352969355095,426.0952821667992,1847.5249454745813
7431.302254286222,-14223.240811224056,56.898857995256975,128.05041267692988,398.11595454875373,1834.233460415989
7437.147741455778,-14210.537013667252,59.547355977506434,125.99351169988962,370.9062407565838,1820.9146999351608
7443.25685522857,-14198.038467890954,62.16269741042177,123.9528542493188,344.4397717694039,1807.5627243410759
7449.626302849626,-14185.743544315217,64.74551307997461,121.9284637306011,318.69335907459,1794.1741724921178
7456.252853391274,-14173.650611232973,67.29640672121391,119.92035954999265,293.646007990514,1780.747212357634
7463.133335106007,-14161.758035208532,69.81595625136585,117.92855719217539,269.2731074608582,1767.2740250217614
7470.264632900797,-14150.064181470128,72.30471500410398,115.95306818052616,245.55816232783332,1753.7561796419056
7477.643685926678,-14138.567414296915,74.76321275267335,113.99390030823011,222.47909378320176,1740.1867306749014
7485.2674852777745,-14127.266097400816,77.19195685562524,112.0510575370698,200.01956716938,1726.5652749721164
7493.13307179423,-14116.158594303552,79.59143326525152,110.12454006020693,178.15985893109428,1712.8857214744226
7501.237533963885,-14105.243268709157,81.96210743622719,108.21434442599717,156.88526253059067,1699.1478264152977
7509.578005917829,-14094.518484872344,84.30442526711963,106.32046352998444,136.17769226932342,1685.3456245190275
7518.151665515197,-14083.982607962886,86.61881400235258,104.44288660448885,116.02290730019818,1671.4775614150299
7526.9557325128935,-14073.634004426363,88.90568298502318,102.58159936681265,96.40732557819423,1657.5421591652848
7535.987466816138,-14063.47104234146,91.16542452410992,100.73658393455997,77.31553449155835,1643.5343521989257
7545.244166805976,-14053.492091774006,93.39841458179701,98.90781894246196,58.735256931067504,1629.4527823595058
7554.723167740091,-14043.695525127974,95.60501352657843,97.09527951833256,40.6533401084815,1615.2939536700005
