0.149079088515772,-1.3800385058565467,-0.14189705460416394,0.0,0.0,0.0,0.0,0.0,0.0
0.1824072214503515,-1.3222970684287803,-0.08809735203836686,0.00021002895878960637,0.0003887553152325246,0.0003563156510701809,-0.009479933905942503,-0.02771547251291286,-0.010208580966184917
0.2269767606080333,-1.2335399099065287,-0.003845986954283243,0.001529796521094576,0.0031926572234216135,0.0032900833574000064,-0.018794885850579517,-0.08744101397385089,-0.024037451833653654
0.2537521924487399,-1.1824141742754621,0.060638633026792656,0.003784948949705229,0.005944664032909604,0.010204187726185154,-0.020026861031519322,-0.14901329666309582,-0.03274482275434261
0.27183648956272316,-1.1666444831167881,0.11383995119520712,0.006829815760979471,0.0003694529333397906,0.021821729742207193,-0.01858887322339103,-0.20913940916417706,-0.03836928404634951
0.28539041900022416,-1.1810615463353633,0.16104927288203097,0.008773820337028943,-0.01935686077822327,0.03381446592432762,-0.01756313053946073,-0.26583832749416886,-0.04134001801262531
0.2954332543063667,-1.2190168072552872,0.20593189289407016,0.008113526261324493,-0.04535206959952266,0.04396243979872804,-0.014144693485760557,-0.31841081451338626,-0.04244933630034461
0.3017998956434137,-1.2732387745011344,0.25128574173653806,0.005405153807468618,-0.07159626234010347,0.05629656276348312,0.013547137000544048,-0.36362727017434104,-0.04414549831749432
0.3047117274639696,-1.3362449003861738,0.2993591122211085,0.0020401969133887945,-0.09636770642568988,0.07480753651670276,0.19920757830394778,-0.3259071725317337,-0.058258688034612864
0.30580396116135944,-1.4003764823396778,0.3518467613547052,0.0013028952244579532,-0.1167499752582191,0.10316443136668656,0.390207508825945,0.24984286573871697,-0.02656192717435638
0.30861118819901423,-1.4576496566583694,0.40957548870954,0.01051755920372869,-0.12520039561028415,0.14494548448777445,0.3231462588781035,0.41430569529087874,-0.004330607185424819
0.31848120262525337,-1.4996200259748962,0.4719099743667613,0.043541053068056626,-0.104137946860425,0.1998078220041196,0.31762810615673176,0.4847914850810498,-0.009161342316532678
0.34182224636776026,-1.5173653852600517,0.536110419321988,0.11586963524579856,-0.022326293901918662,0.24799655800659987,0.32734211455470946,0.5464721911975026,-0.04782741965602785
0.3845785327744963,-1.5016068583181776,0.5972032376983473,0.20795969001682965,0.12681473163634582,0.23839506543221203,0.30531967234205537,0.5820626487952285,-0.12343445326422701
0.449818973004674,-1.4430499357044464,0.6489826850687466,0.4589458868514512,0.48500653653702874,0.2939541226917854,0.0897388161939382,0.7215088180374245,-0.2762192783028557
0.534214801670541,-1.3335027309483796,0.68605420999384,0.3954481557832098,0.588185579319284,0.13847984901698354,-0.09613927545058291,0.5577176587749424,-0.22536471476485082
